genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
christian rock,We Are One,,./scrapes/christian rock/We Are One.mp3,We Are One.mp3,12 Stones,spotify:artist:0DrXhci3WAyo0WJv1RBOG6,The Only Easy Day Was Yesterday,2010-01-01,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102
nu metal,We Are One,,./scrapes/nu metal/We Are One.mp3,We Are One.mp3,12 Stones,spotify:artist:0DrXhci3WAyo0WJv1RBOG6,The Only Easy Day Was Yesterday,2010-01-01,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102
post-grunge,We Are One,,./scrapes/post-grunge/We Are One.mp3,We Are One.mp3,12 Stones,spotify:artist:0DrXhci3WAyo0WJv1RBOG6,The Only Easy Day Was Yesterday,2010-01-01,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102
rap rock,We Are One,,./scrapes/rap rock/We Are One.mp3,We Are One.mp3,12 Stones,spotify:artist:0DrXhci3WAyo0WJv1RBOG6,The Only Easy Day Was Yesterday,2010-01-01,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102
christian alternative rock,Crash,https://p.scdn.co/mp3-preview/587bbd871dbdbebc3ae01692216b831db1049e62?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian alternative rock/Crash.mp3,Crash.mp3,Decyfer Down,spotify:artist:4C0vbj4LNsNUjH0Q9IFW3B,Crash,2009-05-05,0.494,0.832,8,-5.973,1,0.0477,0.000212,0.0,0.226,0.424,108.024,0.494,0.832,8,-5.973,1,0.0477,0.000212,0.0,0.226,0.424,108.024
christian rock,Crash,https://p.scdn.co/mp3-preview/587bbd871dbdbebc3ae01692216b831db1049e62?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian rock/Crash.mp3,Crash.mp3,Decyfer Down,spotify:artist:4C0vbj4LNsNUjH0Q9IFW3B,Crash,2009-05-05,0.494,0.832,8,-5.973,1,0.0477,0.000212,0.0,0.226,0.424,108.024,0.494,0.832,8,-5.973,1,0.0477,0.000212,0.0,0.226,0.424,108.024
hard alternative,Crash,https://p.scdn.co/mp3-preview/587bbd871dbdbebc3ae01692216b831db1049e62?cid=b82fb22d072d4120850c99225ff01644,./scrapes/hard alternative/Crash.mp3,Crash.mp3,Decyfer Down,spotify:artist:4C0vbj4LNsNUjH0Q9IFW3B,Crash,2009-05-05,0.494,0.832,8,-5.973,1,0.0477,0.000212,0.0,0.226,0.424,108.024,0.494,0.832,8,-5.973,1,0.0477,0.000212,0.0,0.226,0.424,108.024
ccm,Invisible,https://p.scdn.co/mp3-preview/dcb0b86ef048d322080483c453b8530a83d60bc1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/ccm/Invisible.mp3,Invisible.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Horseshoes & Handgrenades,2010-09-14,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979
christian alternative rock,Invisible,https://p.scdn.co/mp3-preview/dcb0b86ef048d322080483c453b8530a83d60bc1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian alternative rock/Invisible.mp3,Invisible.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Horseshoes & Handgrenades,2010-09-14,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979
christian metal,Invisible,https://p.scdn.co/mp3-preview/dcb0b86ef048d322080483c453b8530a83d60bc1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian metal/Invisible.mp3,Invisible.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Horseshoes & Handgrenades,2010-09-14,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979
christian music,Invisible,https://p.scdn.co/mp3-preview/dcb0b86ef048d322080483c453b8530a83d60bc1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian music/Invisible.mp3,Invisible.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Horseshoes & Handgrenades,2010-09-14,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979
christian rock,Invisible,https://p.scdn.co/mp3-preview/dcb0b86ef048d322080483c453b8530a83d60bc1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian rock/Invisible.mp3,Invisible.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Horseshoes & Handgrenades,2010-09-14,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979,0.311,0.913,3,-5.665,1,0.0735,0.000121,1.82e-05,0.474,0.305,167.979
christian alternative rock,Stones,,./scrapes/christian alternative rock/Stones.mp3,Stones.mp3,Manafest,spotify:artist:4uOFEWy9mIcvQbr03IbPcL,Stones,2017-02-17,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981
christian hip hop,Stones,,./scrapes/christian hip hop/Stones.mp3,Stones.mp3,Manafest,spotify:artist:4uOFEWy9mIcvQbr03IbPcL,Stones,2017-02-17,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981
christian music,Stones,,./scrapes/christian music/Stones.mp3,Stones.mp3,Manafest,spotify:artist:4uOFEWy9mIcvQbr03IbPcL,Stones,2017-02-17,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981
christian rock,Stones,,./scrapes/christian rock/Stones.mp3,Stones.mp3,Manafest,spotify:artist:4uOFEWy9mIcvQbr03IbPcL,Stones,2017-02-17,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981
post-screamo,Stones,,./scrapes/post-screamo/Stones.mp3,Stones.mp3,Manafest,spotify:artist:4uOFEWy9mIcvQbr03IbPcL,Stones,2017-02-17,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981
rap rock,Stones,,./scrapes/rap rock/Stones.mp3,Stones.mp3,Manafest,spotify:artist:4uOFEWy9mIcvQbr03IbPcL,Stones,2017-02-17,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981,0.501,0.96,5,-3.195,1,0.18,0.0315,0.0,0.279,0.516,143.981
anthem worship,Our Time Is Now,,./scrapes/anthem worship/Our Time Is Now.mp3,Our Time Is Now.mp3,Colton Dixon,spotify:artist:52oVYHQ99ORZzeig2YGo4R,Anchor,2014-08-19,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017
ccm,Our Time Is Now,,./scrapes/ccm/Our Time Is Now.mp3,Our Time Is Now.mp3,Colton Dixon,spotify:artist:52oVYHQ99ORZzeig2YGo4R,Anchor,2014-08-19,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017
christian alternative rock,Our Time Is Now,,./scrapes/christian alternative rock/Our Time Is Now.mp3,Our Time Is Now.mp3,Colton Dixon,spotify:artist:52oVYHQ99ORZzeig2YGo4R,Anchor,2014-08-19,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017
christian music,Our Time Is Now,,./scrapes/christian music/Our Time Is Now.mp3,Our Time Is Now.mp3,Colton Dixon,spotify:artist:52oVYHQ99ORZzeig2YGo4R,Anchor,2014-08-19,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017
christian pop,Our Time Is Now,,./scrapes/christian pop/Our Time Is Now.mp3,Our Time Is Now.mp3,Colton Dixon,spotify:artist:52oVYHQ99ORZzeig2YGo4R,Anchor,2014-08-19,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017
worship,Our Time Is Now,,./scrapes/worship/Our Time Is Now.mp3,Our Time Is Now.mp3,Colton Dixon,spotify:artist:52oVYHQ99ORZzeig2YGo4R,Anchor,2014-08-19,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017,0.426,0.974,8,-4.779,1,0.183,0.00164,0.0,0.692,0.318,148.017
post-screamo,Come Alive,https://p.scdn.co/mp3-preview/7e231c6b15d315ec5e90b998fb790f8f73955681?cid=b82fb22d072d4120850c99225ff01644,./scrapes/post-screamo/Come Alive.mp3,Come Alive.mp3,Matty Mullins,spotify:artist:2X6VbP5vxuup0exzZ8vhot,Matty Mullins,2014-09-19,0.454,0.974,4,-1.483,0,0.14,0.00166,2.19e-06,0.473,0.317,130.029,0.454,0.974,4,-1.483,0,0.14,0.00166,2.19e-06,0.473,0.317,130.029
alternative metal,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/alternative metal/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
canadian ccm,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/canadian ccm/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
canadian metal,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/canadian metal/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
canadian rock,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/canadian rock/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
christian alternative rock,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian alternative rock/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
christian rock,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian rock/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
nu metal,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/nu metal/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
rap metal,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rap metal/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
rap rock,Untraveled Road,https://p.scdn.co/mp3-preview/e18b5f716c7863c1b86a741143178badcc22f7b2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rap rock/Untraveled Road.mp3,Untraveled Road.mp3,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,OXYGEN:INHALE,2014-08-26,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026
alternative metal,Yours Again,https://p.scdn.co/mp3-preview/f3c9219171517295ca9f3a8cc71ef86cc51c290f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/alternative metal/Yours Again.mp3,Yours Again.mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,of Beauty and Rage,2015-02-20,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032
christian alternative rock,Yours Again,https://p.scdn.co/mp3-preview/f3c9219171517295ca9f3a8cc71ef86cc51c290f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian alternative rock/Yours Again.mp3,Yours Again.mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,of Beauty and Rage,2015-02-20,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032
christian rock,Yours Again,https://p.scdn.co/mp3-preview/f3c9219171517295ca9f3a8cc71ef86cc51c290f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian rock/Yours Again.mp3,Yours Again.mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,of Beauty and Rage,2015-02-20,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032
nu metal,Yours Again,https://p.scdn.co/mp3-preview/f3c9219171517295ca9f3a8cc71ef86cc51c290f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/nu metal/Yours Again.mp3,Yours Again.mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,of Beauty and Rage,2015-02-20,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032
post-grunge,Yours Again,https://p.scdn.co/mp3-preview/f3c9219171517295ca9f3a8cc71ef86cc51c290f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/post-grunge/Yours Again.mp3,Yours Again.mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,of Beauty and Rage,2015-02-20,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032
rap rock,Yours Again,https://p.scdn.co/mp3-preview/f3c9219171517295ca9f3a8cc71ef86cc51c290f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rap rock/Yours Again.mp3,Yours Again.mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,of Beauty and Rage,2015-02-20,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032,0.362,0.92,9,-5.217,0,0.155,0.00264,0.000834,0.0868,0.169,138.032
christian alternative rock,Anchor Me,https://p.scdn.co/mp3-preview/2af1c5b01b4aa0a32eff452a3287debc80180ac9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian alternative rock/Anchor Me.mp3,Anchor Me.mp3,Decyfer Down,spotify:artist:4C0vbj4LNsNUjH0Q9IFW3B,The Other Side of Darkness,2016-04-01,0.46,0.938,5,-4.344,1,0.0724,1.02e-05,0.562,0.105,0.331,112.962,0.46,0.938,5,-4.344,1,0.0724,1.02e-05,0.562,0.105,0.331,112.962
christian rock,Anchor Me,https://p.scdn.co/mp3-preview/2af1c5b01b4aa0a32eff452a3287debc80180ac9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian rock/Anchor Me.mp3,Anchor Me.mp3,Decyfer Down,spotify:artist:4C0vbj4LNsNUjH0Q9IFW3B,The Other Side of Darkness,2016-04-01,0.46,0.938,5,-4.344,1,0.0724,1.02e-05,0.562,0.105,0.331,112.962,0.46,0.938,5,-4.344,1,0.0724,1.02e-05,0.562,0.105,0.331,112.962
hard alternative,Anchor Me,https://p.scdn.co/mp3-preview/2af1c5b01b4aa0a32eff452a3287debc80180ac9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/hard alternative/Anchor Me.mp3,Anchor Me.mp3,Decyfer Down,spotify:artist:4C0vbj4LNsNUjH0Q9IFW3B,The Other Side of Darkness,2016-04-01,0.46,0.938,5,-4.344,1,0.0724,1.02e-05,0.562,0.105,0.331,112.962,0.46,0.938,5,-4.344,1,0.0724,1.02e-05,0.562,0.105,0.331,112.962
alternative metal,Already Over (2016 Remastered),https://p.scdn.co/mp3-preview/8764aef353c5b9f36b29c825654a579d4d7c3782?cid=b82fb22d072d4120850c99225ff01644,./scrapes/alternative metal/Already Over (2016 Remastered).mp3,Already Over (2016 Remastered).mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,End of Silence: 10th Anniversary Edition,2016-06-03,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171
christian alternative rock,Already Over (2016 Remastered),https://p.scdn.co/mp3-preview/8764aef353c5b9f36b29c825654a579d4d7c3782?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian alternative rock/Already Over (2016 Remastered).mp3,Already Over (2016 Remastered).mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,End of Silence: 10th Anniversary Edition,2016-06-03,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171
christian rock,Already Over (2016 Remastered),https://p.scdn.co/mp3-preview/8764aef353c5b9f36b29c825654a579d4d7c3782?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian rock/Already Over (2016 Remastered).mp3,Already Over (2016 Remastered).mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,End of Silence: 10th Anniversary Edition,2016-06-03,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171
nu metal,Already Over (2016 Remastered),https://p.scdn.co/mp3-preview/8764aef353c5b9f36b29c825654a579d4d7c3782?cid=b82fb22d072d4120850c99225ff01644,./scrapes/nu metal/Already Over (2016 Remastered).mp3,Already Over (2016 Remastered).mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,End of Silence: 10th Anniversary Edition,2016-06-03,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171
post-grunge,Already Over (2016 Remastered),https://p.scdn.co/mp3-preview/8764aef353c5b9f36b29c825654a579d4d7c3782?cid=b82fb22d072d4120850c99225ff01644,./scrapes/post-grunge/Already Over (2016 Remastered).mp3,Already Over (2016 Remastered).mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,End of Silence: 10th Anniversary Edition,2016-06-03,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171
rap rock,Already Over (2016 Remastered),https://p.scdn.co/mp3-preview/8764aef353c5b9f36b29c825654a579d4d7c3782?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rap rock/Already Over (2016 Remastered).mp3,Already Over (2016 Remastered).mp3,Red,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,End of Silence: 10th Anniversary Edition,2016-06-03,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171,0.338,0.709,5,-5.335,0,0.0443,0.0099,0.0,0.122,0.124,103.171
ccm,We Are The Broken,,./scrapes/ccm/We Are The Broken.mp3,We Are The Broken.mp3,Seventh Day Slumber,spotify:artist:6kFLnclYFc3gzpNt13wim5,We Are The Broken,2014-01-01,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953
christian alternative rock,We Are The Broken,,./scrapes/christian alternative rock/We Are The Broken.mp3,We Are The Broken.mp3,Seventh Day Slumber,spotify:artist:6kFLnclYFc3gzpNt13wim5,We Are The Broken,2014-01-01,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953
christian music,We Are The Broken,,./scrapes/christian music/We Are The Broken.mp3,We Are The Broken.mp3,Seventh Day Slumber,spotify:artist:6kFLnclYFc3gzpNt13wim5,We Are The Broken,2014-01-01,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953
christian rock,We Are The Broken,,./scrapes/christian rock/We Are The Broken.mp3,We Are The Broken.mp3,Seventh Day Slumber,spotify:artist:6kFLnclYFc3gzpNt13wim5,We Are The Broken,2014-01-01,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953
worship,We Are The Broken,,./scrapes/worship/We Are The Broken.mp3,We Are The Broken.mp3,Seventh Day Slumber,spotify:artist:6kFLnclYFc3gzpNt13wim5,We Are The Broken,2014-01-01,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953,0.54,0.811,1,-6.139,0,0.0419,0.000119,0.00035,0.285,0.309,113.953
ccm,Kamikaze,https://p.scdn.co/mp3-preview/60a2ed5757c36e1fd9aa275dbc23e3cf8fe82b1b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/ccm/Kamikaze.mp3,Kamikaze.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Attack,2014-10-21,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011
christian alternative rock,Kamikaze,https://p.scdn.co/mp3-preview/60a2ed5757c36e1fd9aa275dbc23e3cf8fe82b1b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian alternative rock/Kamikaze.mp3,Kamikaze.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Attack,2014-10-21,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011
christian metal,Kamikaze,https://p.scdn.co/mp3-preview/60a2ed5757c36e1fd9aa275dbc23e3cf8fe82b1b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian metal/Kamikaze.mp3,Kamikaze.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Attack,2014-10-21,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011
christian music,Kamikaze,https://p.scdn.co/mp3-preview/60a2ed5757c36e1fd9aa275dbc23e3cf8fe82b1b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian music/Kamikaze.mp3,Kamikaze.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Attack,2014-10-21,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011
christian rock,Kamikaze,https://p.scdn.co/mp3-preview/60a2ed5757c36e1fd9aa275dbc23e3cf8fe82b1b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/christian rock/Kamikaze.mp3,Kamikaze.mp3,Disciple,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Attack,2014-10-21,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011,0.47,0.955,7,-3.743,1,0.0604,2.68e-06,0.000387,0.353,0.497,145.011
